scene_id,im_id,obj_id,score,R,t,time
5,7,1,1.0,0.8424698633585729 0.44641157129297704 -0.30159780892493704 -0.4519212662880294 0.8903325551661978 0.055453676955215 0.29327751091621657 0.08958041207186224 0.9518212286789068,-44.97943037673238 40.18850638616824 741.9443581928444,0.2
5,20,1,1.0,0.9802805631266291 -0.12706345031052252 -0.1513436392826745 0.11919678080498292 0.9910560296260409 -0.060000613226840055 0.15761391119399257 0.04077776032414447 0.9866585170468447,-68.07433307666429 -22.295575313908575 660.8440745292975,0.2
5,25,1,1.0,0.9877691227218517 0.05716996028817743 -0.14506466088593659 -0.06747491983810526 0.9954595465982923 -0.0671373687238613 0.1405677608491536 0.07610444617084246 0.9871417415360798,-55.38520177998699 -42.617824132265945 623.0842324793379,0.2
5,31,1,1.0,0.9974796144863618 0.014001067429551723 -0.0695585278378734 -0.02941531963875781 0.9737238348429301 -0.22582433976285154 0.06456901466406913 0.22730126169823883 0.9716815212690318,-32.30363970237908 -61.23764372662292 610.5544647624939,0.2
5,43,1,1.0,0.9993600131566397 0.007256589506706707 -0.03502721816376598 -0.011421537041069489 0.9926823768789088 -0.1202133400486798 0.03389856332029988 0.12053646976235531 0.9921299546239134,25.19991200533465 -63.792097758694894 660.6331512194131,0.2
5,56,1,1.0,0.9919512511071527 0.021643053428168788 0.12475693834516753 -0.022094615246611028 0.9997533817787152 0.0022368726219116094 -0.12467775825727188 -0.004975325147954209 0.9921848127922607,55.01431497049984 -7.155452364451922 672.6942552922031,0.2
5,64,1,1.0,0.9956010710074655 -0.029765020475792756 0.08884003019395686 0.03130742516588737 0.9993814327017927 -0.01601864851959931 -0.08830828125532675 0.018729536219237702 0.9959170908939872,36.38587619154906 29.6232048779651 685.4838939331992,0.2
5,70,1,1.0,0.9678787616715818 -0.08332214681876446 0.23720902713555742 0.0612695837566882 0.9932114526180764 0.09887895880607138 -0.24383752953835375 -0.08116914584867117 0.966413384091316,5.157113440857172 49.435239956620315 758.5188636424596,0.2
5,81,1,1.0,0.9918527946558886 0.02638782202356912 -0.124626307745019 -0.021049878101692236 0.9988116766403302 0.04395608306976758 0.12563811668919445 -0.040974595248578737 0.9912296132476105,-42.57076201511629 7.463608425283382 597.9846906823374,0.2
5,86,1,1.0,-0.9306455007225856 -0.030761966139016453 0.36462673163671083 -0.1800996279394148 0.9059183230651731 -0.38324419884829264 -0.3185326922011182 -0.42233362804073193 -0.8486290300390745,-62.53336124344836 -5.38403721050021 585.1263191093487,0.2
5,94,1,1.0,0.9913860727642292 -0.0208780101927398 -0.1292971903001384 0.07404488077812872 0.9036491625919033 0.42182407064735483 0.10803245049368757 -0.42776430383722264 0.8974111042342775,-41.2646971866944 -33.19430305683754 408.9927281045866,0.2
5,100,1,1.0,-0.964943840919439 -0.19499000088618657 -0.17567664450929538 -0.051698162925520416 0.7974544579531869 -0.601160284317514 0.2573143676940072 -0.5710037539675136 -0.7795793924503395,-44.20672858254419 -59.111383453291346 650.0791820042625,0.2
5,107,1,1.0,0.969859438573035 0.043342960525081436 0.23977918421689293 -0.15246539155845024 0.8755574959501533 0.45842488551825566 -0.19007097039718057 -0.48116572930583756 0.8557760029083871,-13.031827927255993 -64.04102582420079 483.1696541748516,0.2
5,117,1,1.0,-0.9824822552463195 -0.00796043635747977 0.1861860617208075 0.030266834917738954 0.9790058983003808 0.20157224461003515 -0.18388185563064172 0.20367641627361777 -0.9616149856485015,27.46895975895193 -78.5484992792579 665.1350537687697,0.2
5,127,1,1.0,0.9829003664999795 -0.12583199818663182 0.13443651946761204 0.10262439073846216 0.9805242422856996 0.1674528134001164 -0.15288918849861682 -0.15079296575906395 0.9766710692540351,42.89888231753129 -28.973018191349308 510.650036593983,0.2
5,138,1,1.0,0.9973123358147037 -0.0036134715811707786 0.07317819111560264 0.002041034346108012 0.9997656630378446 0.021551176053685468 -0.07323891732281138 -0.02134389452820196 0.9970860038912147,25.61493925249916 10.007799382707267 600.6773229655682,0.2
5,149,1,1.0,-0.9941600436511632 -0.032495166379127964 0.10290710261935389 -0.09212014307882116 0.7522448074393386 -0.6524121618422587 -0.056211091847205366 -0.6580819203127715 -0.7508451899764692,-28.897296963641423 2.348916877421029 586.7627667714877,0.2
5,171,1,1.0,-0.9959588530677211 -0.07889538635045663 0.04291248080269405 -0.08978368711384897 0.8863693860938704 -0.45418960900026806 -0.002202844586409961 -0.4562070028048518 -0.8898709558512077,-45.91291438015062 -67.79414439555644 615.6006665487072,0.2
5,188,1,1.0,0.9714951924408327 0.14242480882127656 0.1895053162752231 -0.14129227835710728 0.9897749812623287 -0.01954427138101549 -0.19035120998041288 -0.007788472210894968 0.9816851616275011,23.06892556352336 -70.25878978288475 510.31077156616163,0.2
5,195,1,1.0,-0.9965122686240969 0.027686288527784427 -0.07871955226760463 0.07968608163410998 0.59572345341074 -0.7992269361390323 0.02476745597468226 -0.8027122999455902 -0.595851941878688,50.88365658455362 -49.94598950076679 640.1683121536257,0.2
5,208,1,1.0,-0.9556755031154504 0.02556421207733077 0.2933100813233257 0.016618484282307208 0.9993187901753068 -0.03295120001940557 -0.29395264707974544 -0.026616285680489318 -0.9554493260301067,35.214350172632514 -22.045387466902646 705.6089216010229,0.2
5,215,1,1.0,-0.9951922890703753 0.015441296774994433 -0.09671542859736999 0.06985744066564098 0.8040412719947198 -0.59045539282215 0.06864579927798113 -0.594372946291316 -0.8012543634567413,5.7503284843911295 4.41896752924312 623.9651791365442,0.2
5,221,1,1.0,-0.9445215250147212 -0.20624847756908002 -0.25561818066073083 0.043759366176715914 0.6922991840820465 -0.7202825539961002 0.3255214380892254 -0.6915080659108537 -0.6448661784622862,-22.157641976675094 -23.168921402944797 673.8753048932084,0.2
5,239,1,1.0,-0.9159694210408424 -0.2912311747437618 -0.2760152578671558 -0.1363105363910691 0.8728326080019241 -0.4685964960147888 0.37738502538771074 -0.39159627330444224 -0.8391858562602146,-54.32782353455795 -69.42756606901065 639.5130452402501,0.2
5,247,1,1.0,-0.9123783598437923 0.32195942809809425 0.25280002995945156 0.1289793564440092 0.8122163853376826 -0.5689190355404523 -0.38849717386364696 -0.4864634313571137 -0.7825747733298218,-36.4399580864833 -86.11565476305938 638.3858311330428,0.2
5,254,1,1.0,-0.9847217289839141 -0.1372252944839229 -0.10720230884048876 0.01290719865262211 0.5564146451479106 -0.8308045178547514 0.17365632925370916 -0.8194949427658018 -0.5461423972659533,-1.6217025581657856 -111.49966482270385 789.155936828648,0.2
5,280,1,1.0,-0.9985972157061939 0.020175476191825165 0.048954580421758806 -0.0006180617031776529 0.9200558200771127 -0.391786811853033 -0.05294543213128419 -0.39126747641819903 -0.9187527105341055,38.52537471722859 -41.19416622736363 690.4813403103401,0.2
5,290,1,1.0,-0.9611909442506535 -0.22483380798311425 -0.1598803536346764 -0.025311995220046457 0.6489454687921286 -0.760413756735203 0.2747203516096276 -0.7268559261105163 -0.6294515001884627,-3.0529881952835582 -40.82290252260451 643.5120728104139,0.2
5,293,1,1.0,-0.9982092402516705 -0.023919055152775336 -0.05482874681023894 0.025182763011990406 0.663367208907023 -0.7478701589139575 0.05425994031755585 -0.7479116424735642 -0.6615769297135676,-21.493535658128533 -40.820022049965786 637.2765879353834,0.2
5,306,1,1.0,-0.8039006225483872 0.5677727446342737 0.17713808036890147 0.18314092935573506 0.5196636175427775 -0.8345113088491202 -0.5658649919026916 -0.6384229280444257 -0.521740333773563,-80.98346530512714 -79.83012762550378 787.318237230555,0.2
5,317,1,1.0,-0.8721030466157756 0.20667092606217197 0.4435351219509977 0.05772850425108361 0.9435530797882169 -0.32615181345364924 -0.4859050276344286 -0.25883337099913456 -0.8348063189607572,-45.53911689025746 -87.58251483722364 654.4317128284392,0.2
